label_raw,text,label_clean,label_id,clean_text,clean_word_count
hate speec,"People who enjoy shows like @SouthPark and @FamilyGuyonFOX are douche bags. Usually white trash, too.",hate_speech,0,peopl enjoy show like douch bag usual white trash,9
neither,RT @TDOT_Italians: Sharing food with your mangia cake friends because they love your food #ItalianProblems,neither,2,share food mangia cake friend love food italianproblem,8
hate speec,I know righttt RT @dta_87: I hate fat loud bitches,hate_speech,0,know righttt hate fat loud bitch,6
hate speec,Cute ass niggah. http://t.co/h0SQoPTYfX,hate_speech,0,cute ass niggah,3
offensive language,@MaxOn_MaxOff5 Your a dirty cunt mate lol #missingtheaussies,offensive_language,1,dirti cunt mate lol missingtheaussi,5
offensive language,&#128583;&#128583;&#128583;&#128583; can y'all females let this sink in for min? Moment of silence to get y'all bitches thinking right? http://t.co/cDN0dEYCkO,offensive_language,1,femal let sink min moment silenc bitch think right,9
offensive language,RT @Rameyhoe: If you curve me im just going to assume your pussy is trash and you were doing me a favor,offensive_language,1,curv im just go assum pussi trash do favor,9
neither,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.

I miss my ""baby bird""! Come home, 18!
@somehoee",neither,2,love day remind birth control import later life miss babi bird come home,13
neither,5SOS is trash,neither,2,so trash,2
neither,@Cee_Murda94 no it's yellow fin. It's in edgewater,neither,2,yellow fin edgewat,3
offensive language,RT @ATypicalFemaIe: when a bitch gets smart and I look too cute to be ratchet http://t.co/OoTtkUxKRA,offensive_language,1,bitch get smart look cute ratchet,6
offensive language,Twitter niggas always want you to have unprotected sex with these nothing ass bitches. NAH,offensive_language,1,twitter nigga want unprotect sex ass bitch nah,8
offensive language,Arturo keeps calling me ghetto &#128532;,offensive_language,1,arturo keep call ghetto,4
offensive language,RT @FREDOSANTANA300: Might see a bitch an forget i hit it,offensive_language,1,bitch forget hit,3
neither,"RT @Book_Krazy: I don't always get drunk and pass out but when I do, when did they start making colored duct tape?",neither,2,drunk pass did start make color duct tape,8
offensive language,Wow I swear I'm gonna cunt punch you,offensive_language,1,wow swear gonna cunt punch,5
offensive language,@__Dutch bitch stop hating on such an immaculate suit.,offensive_language,1,bitch stop hate immacul suit,5
offensive language,@gmalko1 lmaooo fag,offensive_language,1,lmaooo fag,2
offensive language,I hate when my best friend gets a new bitch and barely chills with me,offensive_language,1,hate best friend get new bitch bare chill,8
offensive language,Didn't know Alberta had Brampton bitches #flourish,offensive_language,1,did know alberta brampton bitch flourish,6
hate speec,@jayswaggkillah Is a fag,hate_speech,0,fag,1
offensive language,I dont mess with sneaky ppl nd they hoe intentions,offensive_language,1,dont mess sneaki ppl nd hoe intent,7
offensive language,RT @idontTRUSTem: I will neva sleep on a pussy,offensive_language,1,neva sleep pussi,3
neither,@GregHillWAAF soo what you putting on those crackers Gregg?,neither,2,soo put cracker gregg,4
offensive language,LeBron bout to cry lil bitch,offensive_language,1,lebron bout lil bitch,4
hate speec,@JacobbBacker fag,hate_speech,0,fag,1
offensive language,Is this bitch for real? I'm heated bruh.,offensive_language,1,bitch real heat bruh,4
offensive language,Screaming like a lil bitch &#128514;,offensive_language,1,scream like lil bitch,4
offensive language,These hoes need Jesus y'all.,offensive_language,1,hoe need jesu,3
offensive language,gotta remind myself to put da phone down sometimes cuz I get sidetracked when I see all these bad bitches n den get mad cuz I cant meet em,offensive_language,1,gotta remind da phone cuz sidetrack bad bitch den mad cuz meet em,13
offensive language,Bored then a hoe in the auditorium &#128557;&#128299; hmu! http://t.co/V8tgqHEAg8,offensive_language,1,bore hoe auditorium hmu,4
offensive language,&#8220;@julialeungg: hoes do hoe thangs&#8221;@Maycie_Belmore,offensive_language,1,hoe hoe thang,3
neither,"RT @Allan_Son: I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;",neither,2,got gatorad twinki rice pud pringl cooki,7
offensive language,@LynkinTheDog doesn't wife these bitches http://t.co/TVRCzo99oe,offensive_language,1,doe wife bitch,3
offensive language,Because idk if your still tryna get with her again or not?... &#8212; bitch i might be http://t.co/FPJQpcH99K,offensive_language,1,idk tryna bitch,3
offensive language,RT @froxgawd: tf is a baby goal? bitch u gone have what you gone have. RT @missloloko: Baby goals &#128525;&#128525;&#128525;&#128525;&#128076;&#128175; http://t.co/bwldJEx8Qg,offensive_language,1,tf babi goal bitch gone gone babi goal,8
offensive language,Power bomb dat hoe,offensive_language,1,power bomb dat hoe,4
offensive language,1) Vader is a Sith. Not a Jedi. Duh. 2) Vader is also a whiny bitch. 3) YODA IS MOTHERFUCKING YODA. #micdrop,offensive_language,1,vader sith jedi duh vader whini bitch yoda motherfuck yoda micdrop,11
offensive language,U look like a dyke in ur pic lol,offensive_language,1,look like dyke ur pic lol,6
neither,This is a long yellow for a bunch of track sweeping. Not a ton have taken opportunities to pit. #IndyCar #GoProGrandPrix,neither,2,long yellow bunch track sweep ton taken opportun pit indycar goprograndprix,11
offensive language,"RT @TheeGreekGod: Girl: I know you got hoes 

Me: http://t.co/qNa9ogveWW",offensive_language,1,girl know got hoe,4
offensive language,"""@midyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best",offensive_language,1,rea start smack bitch period bluffin best,7
offensive language,"RT @Salaayah: ""I let ma chain hang low...""
""Two chains...""
""Gold all in ma chain...""
""I keep a chain ana hoe...""
""Niggas staring at ma chai&#8230;",offensive_language,1,let ma chain hang low chain gold ma chain chain ana hoe nigga stare ma chai,16
offensive language,RT @OfficialKingDre: bitch you guessed it https://t.co/DCsu5vQbpl,offensive_language,1,bitch guess,2
neither,"Thank you, hand out that candy Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",neither,2,thank hand candi charli,4
neither,RT @MajorNews911: NBC News projects Charlie Baker (R) wins Massachusetts Governor. http://t.co/Su9JblPLrO,neither,2,nbc news project charli baker win massachusett governor,8
offensive language,If anyone ever gets an attitude or w e with me idgaf who it is I am going to be a bitch right back &#128076;&#128076;,offensive_language,1,get attitud idgaf go bitch right,6
offensive language,RT @CommonWhiteGrl: mom why can't u just accept me for the bad bitch i am,offensive_language,1,mom just accept bad bitch,5
offensive language,"RT @ACMobbDeep: @sugarhillgang00 @willyc14_ high flyers, crr, militia, boner squad, ball sack, weiner FC, anal brownies",offensive_language,1,high flyer crr militia boner squad ball sack weiner fc anal browni,12
offensive language,Backdoor is open: them hoes will let you fuck em in the ass. Usually an extra charge plus the rate you agreed upon.,offensive_language,1,backdoor open hoe let fuck em ass usual extra charg plu rate agre,13
offensive language,Dedication 4 hoe,offensive_language,1,dedic hoe,2
offensive language,But she can shade the shit out a bitch RT @axolROSE: #YourWifeCantRead,offensive_language,1,shade shit bitch yourwifecantread,4
offensive language,"@TheRealTahiry lmao, your just a dumb hoe that budden made popular, please stop, your irrelevant and no one cares about you slut.",offensive_language,1,lmao just dumb hoe budden popular stop irrelev care slut,10
offensive language,RT @Mmadifresh: Still wishin all of my old hoes the best,offensive_language,1,wishin old hoe best,4
offensive language,RT @ClintSwiftness: &#8220;@GodHimseIf: Is that fire works &#128165; or pussy poppin&#8221; @00sexilexi00 nigga wtf sounds like something you'd say,offensive_language,1,work pussi poppin nigga wtf sound like say,8
offensive language,"Bad bitch give good head, dumb bitch get hood rich",offensive_language,1,bad bitch good head dumb bitch hood rich,8
offensive language,@tyracountryman nah gurl this pussy private &#128581;,offensive_language,1,nah gurl pussi privat,4
neither,Bruh... @theofficialeg10 soo trash....,neither,2,bruh soo trash,3
offensive language,"RT @Ms_SadaClay: No thanx, I'm on a diet RT&#8220;@viaNAWF: &#127850; RT @Ms_SadaClay: I love salad RT&#8220;@viaNAWF: Anyway fuck you hoes, eat a salad.&#8221;&#8221;",offensive_language,1,thanx diet love salad fuck hoe eat salad,8
offensive language,"""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe..",offensive_language,1,friend hate ratchet hoe,4
offensive language,I got more private tracks than public on my soundcloud. I needa finish these joints so i can sick em on yall hoes,offensive_language,1,got privat track public soundcloud needa finish joint sick em yall hoe,12
offensive language,Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw,offensive_language,1,ion fight aint pussi heart nigga ion fear god loos win draw,12
offensive language,RT @DragonflyJonez: His jeans bluer denabitch. Dont let him lie to you. He's SICK RT @YolieTheJew how you know the pussy was't overrated ht&#8230;,offensive_language,1,jean bluer denabitch dont let lie sick know pussi overr ht,11
offensive language,"all these Ciara songs are old to me bitches , they from like 2 weeks ago lml, #basicbitches",offensive_language,1,ciara song old bitch like week ago lml basicbitch,9
offensive language,"Summer is over, so all you half naked hoes are gonna have to find a personality now. &#128129;",offensive_language,1,summer half nake hoe gonna person,6
offensive language,"@SarahKSilverman Just saw your black NRA skit. It was vile. You're not funny. Was a fan of yours, not anymore. #cunt",offensive_language,1,just saw black nra skit vile funni fan anymor cunt,10
offensive language,RT @RomerioHall: &#8220;@1inkkofrosess: I'm in this bitch &#128563;&#128563;&#128563;&#128563; like a mf &#128514;&#128514;&#128514;&#128514;&#9996;&#65039;&#127811;&#128080;&#128168;&#8221;,offensive_language,1,bitch like mf,3
offensive language,@Aram2432 I have class nig,offensive_language,1,class nig,2
offensive language,RT @CraziestFreaks: When you eat the pussy so good she can't control her moans &#128523;&#128166;&#128069; http://t.co/Gumzv3iKdJ,offensive_language,1,eat pussi good control moan,5
offensive language,"@cuunthiaaa @Fvnxy he's the ""fuck her right in the pussy"" guy",offensive_language,1,fuck right pussi guy,4
offensive language,All you see is straight pussy in my iPhone!,offensive_language,1,straight pussi iphon,3
offensive language,@tyg235 @italian_montana have fun losing tonight bitch,offensive_language,1,fun lose tonight bitch,4
offensive language,No I don't love these hoes and FUCK these niggas Fuckem,offensive_language,1,love hoe fuck nigga fuckem,5
neither,"Note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing.
#TidyTerrorist

http://t.co/sb3U1XpeG4",neither,2,note rocket remov cardboard launcher carri trash bin flee tidyterrorist,10
offensive language,RT @_ShePissGlitter: I'm not going out my way 2 make sure bitches know NOTHING ... Just pay attention !!!,offensive_language,1,go way make sure bitch know just pay attent,9
offensive language,I'll start at the butt and work my way to the pussy,offensive_language,1,start butt work way pussi,5
offensive language,Your bitch wants to go to Little Italy with me tonight. Told her no. Fuck a thot.,offensive_language,1,bitch want littl itali tonight told fuck thot,8
offensive language,Man there's a lot of fat bitches here,offensive_language,1,man lot fat bitch,4
offensive language,"Jon Jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, @JonnyBones",offensive_language,1,jon jone just lost respect turn fight like bitch hope lose fight,12
neither,When Robinson Cano left the Yankees they were selling his jersey for $25. When Aaron Hernandez went to jail they sold his for $10.,neither,2,robinson cano left yanke sell jersey aaron hernandez went jail sold,11
